Customer ID,Age,Age Group,Gender,Item Purchased,Category,Purchase Amount (USD),PA Group,Location,Size,Color,Season,Review Rating,Rating Group,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
1292,69,Senior Citizen,Male,Sandals,Footwear,68,Mid Cost,South Dakota,S,Beige,Spring,3.2,Good,No,Venmo,2-Day Shipping,Yes,Yes,23,Debit Card,Fortnightly
1293,26,Adult,Male,Belt,Accessories,61,Mid Cost,Kentucky,M,Maroon,Summer,3.9,Good,No,Debit Card,Free Shipping,Yes,Yes,42,Bank Transfer,Annually
1294,23,Adult,Male,Sweater,Clothing,74,High Cost,Florida,XL,Yellow,Fall,4.1,Excellent,No,Bank Transfer,Standard,Yes,Yes,30,Debit Card,Annually
1295,27,Adult,Male,Shirt,Clothing,64,Mid Cost,Texas,M,Silver,Summer,4.5,Excellent,No,Credit Card,Standard,Yes,Yes,21,Cash,Every 3 Months
1296,30,Mid Adult,Male,Sneakers,Footwear,60,Mid Cost,New Mexico,M,Olive,Fall,2.8,Bad,No,PayPal,Standard,Yes,Yes,50,PayPal,Weekly
1297,48,Mid Aged,Male,Jeans,Clothing,29,Low cost,South Dakota,S,Teal,Spring,2.8,Bad,No,PayPal,Express,Yes,Yes,16,Cash,Bi-Weekly
1298,44,Mid Aged,Male,Sandals,Footwear,85,High Cost,New Jersey,M,Silver,Summer,4.6,Excellent,No,Debit Card,Standard,Yes,Yes,32,Venmo,Annually
1299,29,Adult,Male,Pants,Clothing,81,High Cost,Indiana,S,Indigo,Summer,3,Good,No,Cash,Free Shipping,Yes,Yes,14,Bank Transfer,Fortnightly
1300,29,Adult,Male,Belt,Accessories,23,Low cost,Louisiana,L,Teal,Fall,3.6,Good,No,Bank Transfer,2-Day Shipping,Yes,Yes,42,Venmo,Bi-Weekly
1301,67,Senior Citizen,Male,T-shirt,Clothing,100,High Cost,West Virginia,M,Charcoal,Spring,4.5,Excellent,No,Cash,Next Day Air,Yes,Yes,47,Credit Card,Every 3 Months
1302,42,Mid Aged,Male,Shirt,Clothing,54,Mid Cost,Maine,M,Orange,Fall,5,Excellent,No,Venmo,Express,Yes,Yes,21,Debit Card,Weekly
1303,23,Adult,Male,Sneakers,Footwear,25,Low cost,Idaho,M,Gold,Fall,2.9,Bad,No,Bank Transfer,Next Day Air,Yes,Yes,37,Credit Card,Monthly
1304,34,Mid Adult,Male,Blouse,Clothing,32,Low cost,New York,L,Silver,Summer,3.1,Good,No,Venmo,Next Day Air,Yes,Yes,10,Credit Card,Annually
1305,64,Senior Citizen,Male,Backpack,Accessories,63,Mid Cost,Montana,S,Orange,Spring,4,Good,No,Bank Transfer,2-Day Shipping,Yes,Yes,18,PayPal,Every 3 Months
1306,31,Mid Adult,Male,Pants,Clothing,56,Mid Cost,Mississippi,XL,Peach,Spring,4.5,Excellent,No,Venmo,Express,Yes,Yes,2,PayPal,Every 3 Months
1307,54,Mid Aged,Male,Sweater,Clothing,33,Low cost,Alaska,L,Brown,Winter,4.5,Excellent,No,Cash,Next Day Air,Yes,Yes,40,PayPal,Annually
1308,23,Adult,Male,Coat,Outerwear,32,Low cost,Missouri,L,Black,Summer,3.1,Good,No,PayPal,Express,Yes,Yes,43,PayPal,Annually
1309,59,Mid Aged,Male,Dress,Clothing,38,Mid Cost,Rhode Island,L,Red,Summer,4.4,Excellent,No,Credit Card,Next Day Air,Yes,Yes,14,Credit Card,Every 3 Months
1310,32,Mid Adult,Male,Blouse,Clothing,21,Low cost,Hawaii,L,Lavender,Summer,4.7,Excellent,No,Bank Transfer,Store Pickup,Yes,Yes,41,Cash,Quarterly
1311,43,Mid Aged,Male,Hoodie,Clothing,59,Mid Cost,South Carolina,L,Brown,Winter,3.1,Good,No,Credit Card,Store Pickup,Yes,Yes,38,Credit Card,Every 3 Months
1312,32,Mid Adult,Male,Shoes,Footwear,87,High Cost,Tennessee,M,Maroon,Fall,4.2,Excellent,No,Credit Card,Express,Yes,Yes,12,Venmo,Annually
1313,66,Senior Citizen,Male,T-shirt,Clothing,79,High Cost,Missouri,M,Violet,Winter,3,Good,No,Venmo,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly
1314,70,Senior Citizen,Male,Shoes,Footwear,28,Low cost,Missouri,M,Lavender,Summer,2.6,Bad,No,Cash,Free Shipping,Yes,Yes,23,Credit Card,Bi-Weekly
1315,42,Mid Aged,Male,Boots,Footwear,67,Mid Cost,Missouri,S,Magenta,Summer,3.4,Good,No,Venmo,Free Shipping,Yes,Yes,49,Debit Card,Annually
1316,56,Mid Aged,Male,Shorts,Clothing,75,High Cost,Mississippi,L,Green,Spring,4.2,Excellent,No,PayPal,2-Day Shipping,Yes,Yes,29,Debit Card,Quarterly
1317,28,Adult,Male,Belt,Accessories,32,Low cost,Arkansas,S,Lavender,Spring,4.6,Excellent,No,PayPal,Standard,Yes,Yes,14,Debit Card,Bi-Weekly
1318,28,Adult,Male,Pants,Clothing,43,Mid Cost,Kentucky,M,Green,Spring,2.8,Bad,No,Credit Card,Free Shipping,Yes,Yes,19,Cash,Monthly
1319,52,Mid Aged,Male,Shorts,Clothing,93,High Cost,Connecticut,M,Maroon,Spring,2.7,Bad,No,Venmo,Express,Yes,Yes,19,Credit Card,Bi-Weekly
1320,65,Senior Citizen,Male,Sunglasses,Accessories,24,Low cost,Oklahoma,M,Magenta,Spring,4,Good,No,Credit Card,Standard,Yes,Yes,48,Bank Transfer,Weekly
1321,56,Mid Aged,Male,Hat,Accessories,31,Low cost,California,XL,Teal,Fall,3.1,Good,No,PayPal,Free Shipping,Yes,Yes,19,Debit Card,Annually
1322,59,Mid Aged,Male,T-shirt,Clothing,84,High Cost,Missouri,L,Orange,Winter,3.7,Good,No,Credit Card,Express,Yes,Yes,45,Bank Transfer,Every 3 Months
1323,23,Adult,Male,Pants,Clothing,74,High Cost,Washington,M,Violet,Winter,4,Good,No,Credit Card,Next Day Air,Yes,Yes,17,Bank Transfer,Quarterly
1324,58,Mid Aged,Male,Shorts,Clothing,62,Mid Cost,New York,M,Yellow,Spring,4.6,Excellent,No,Cash,Standard,Yes,Yes,15,Debit Card,Every 3 Months
1325,39,Mid Adult,Male,Jewelry,Accessories,77,High Cost,Indiana,S,Orange,Summer,3.8,Good,No,Credit Card,Free Shipping,Yes,Yes,11,Credit Card,Fortnightly
1326,28,Adult,Male,Backpack,Accessories,73,High Cost,Oregon,L,Gold,Summer,3.5,Good,No,Venmo,Express,Yes,Yes,1,Cash,Monthly
1327,40,Mid Adult,Male,Shoes,Footwear,50,Mid Cost,Texas,M,Indigo,Spring,4.6,Excellent,No,Bank Transfer,Free Shipping,Yes,Yes,17,Cash,Monthly
1328,52,Mid Aged,Male,Coat,Outerwear,40,Mid Cost,Florida,M,Turquoise,Winter,2.8,Bad,No,Credit Card,Standard,Yes,Yes,37,Cash,Weekly
1329,37,Mid Adult,Male,Sweater,Clothing,97,High Cost,Rhode Island,M,Orange,Winter,3.7,Good,No,Debit Card,Standard,Yes,Yes,40,Bank Transfer,Weekly
1330,70,Senior Citizen,Male,Gloves,Accessories,63,Mid Cost,Texas,M,Indigo,Fall,3.3,Good,No,PayPal,Express,Yes,Yes,50,PayPal,Every 3 Months
1331,30,Mid Adult,Male,Handbag,Accessories,65,Mid Cost,Vermont,M,Charcoal,Fall,2.9,Bad,No,Credit Card,Standard,Yes,Yes,20,PayPal,Bi-Weekly
1332,38,Mid Adult,Male,Socks,Clothing,91,High Cost,Maryland,M,Lavender,Spring,3.2,Good,No,Credit Card,Standard,Yes,Yes,8,PayPal,Bi-Weekly
1333,66,Senior Citizen,Male,Hoodie,Clothing,60,Mid Cost,Alaska,S,Gold,Spring,4.3,Excellent,No,Bank Transfer,Store Pickup,Yes,Yes,16,Bank Transfer,Quarterly
1334,29,Adult,Male,Pants,Clothing,69,Mid Cost,Idaho,M,Lavender,Winter,2.7,Bad,No,Cash,Next Day Air,Yes,Yes,9,Bank Transfer,Quarterly
1335,46,Mid Aged,Male,Coat,Outerwear,52,Mid Cost,West Virginia,S,White,Spring,4.2,Excellent,No,Debit Card,Store Pickup,Yes,Yes,12,Venmo,Monthly
1336,56,Mid Aged,Male,Boots,Footwear,49,Mid Cost,Nevada,M,Lavender,Fall,4.8,Excellent,No,Credit Card,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly
1337,23,Adult,Male,Sneakers,Footwear,85,High Cost,Oregon,M,Charcoal,Spring,4.8,Excellent,No,PayPal,Store Pickup,Yes,Yes,44,Debit Card,Fortnightly
1338,37,Mid Adult,Male,Sweater,Clothing,86,High Cost,Tennessee,L,Silver,Spring,3.4,Good,No,Venmo,Express,Yes,Yes,19,Credit Card,Bi-Weekly
1339,56,Mid Aged,Male,Handbag,Accessories,51,Mid Cost,Alabama,S,Yellow,Winter,2.6,Bad,No,Bank Transfer,Standard,Yes,Yes,43,PayPal,Fortnightly
1340,36,Mid Adult,Male,Belt,Accessories,56,Mid Cost,Indiana,L,Olive,Winter,5,Excellent,No,PayPal,Next Day Air,Yes,Yes,5,Bank Transfer,Every 3 Months
1341,40,Mid Adult,Male,Belt,Accessories,72,High Cost,Idaho,M,Peach,Fall,4.4,Excellent,No,Credit Card,Next Day Air,Yes,Yes,5,Debit Card,Every 3 Months
1342,26,Adult,Male,Hoodie,Clothing,27,Low cost,Rhode Island,XL,Yellow,Fall,2.9,Bad,No,Debit Card,Standard,Yes,Yes,31,Bank Transfer,Quarterly
1343,57,Mid Aged,Male,Sunglasses,Accessories,43,Mid Cost,Arizona,XL,Yellow,Summer,3.4,Good,No,Cash,2-Day Shipping,Yes,Yes,11,Bank Transfer,Monthly
1344,68,Senior Citizen,Male,Sneakers,Footwear,56,Mid Cost,Florida,M,Indigo,Spring,3.4,Good,No,Venmo,Standard,Yes,Yes,34,Bank Transfer,Monthly
1345,56,Mid Aged,Male,T-shirt,Clothing,37,Mid Cost,New York,S,Violet,Fall,4.9,Excellent,No,Credit Card,Next Day Air,Yes,Yes,14,Cash,Annually
1346,40,Mid Adult,Male,Dress,Clothing,21,Low cost,Nebraska,M,White,Fall,3.6,Good,No,Credit Card,Standard,Yes,Yes,42,Venmo,Weekly
1347,44,Mid Aged,Male,Hoodie,Clothing,91,High Cost,Mississippi,L,White,Winter,3,Good,No,Credit Card,Free Shipping,Yes,Yes,15,Venmo,Bi-Weekly
1348,44,Mid Aged,Male,Sweater,Clothing,95,High Cost,Vermont,M,Cyan,Summer,3.9,Good,No,Venmo,2-Day Shipping,Yes,Yes,47,Bank Transfer,Monthly
1349,19,Adult,Male,Belt,Accessories,54,Mid Cost,Nebraska,XL,Purple,Spring,3.2,Good,No,PayPal,Standard,Yes,Yes,23,Credit Card,Fortnightly
1350,21,Adult,Male,Socks,Clothing,36,Mid Cost,South Carolina,XL,Black,Spring,3.2,Good,No,Bank Transfer,Next Day Air,Yes,Yes,23,Cash,Bi-Weekly
1351,31,Mid Adult,Male,Sunglasses,Accessories,71,High Cost,Delaware,M,Orange,Fall,4.3,Excellent,No,Cash,Next Day Air,Yes,Yes,1,Cash,Every 3 Months
1352,30,Mid Adult,Male,Coat,Outerwear,31,Low cost,Vermont,L,Maroon,Summer,2.8,Bad,No,Credit Card,2-Day Shipping,Yes,Yes,28,Bank Transfer,Quarterly
1353,65,Senior Citizen,Male,Hat,Accessories,89,High Cost,Indiana,XL,Orange,Spring,4.5,Excellent,No,Bank Transfer,Next Day Air,Yes,Yes,37,Credit Card,Bi-Weekly
1354,39,Mid Adult,Male,Pants,Clothing,83,High Cost,Oregon,M,Teal,Winter,4.1,Excellent,No,Bank Transfer,Next Day Air,Yes,Yes,4,Cash,Every 3 Months
1355,64,Senior Citizen,Male,Backpack,Accessories,42,Mid Cost,Maryland,M,Gray,Spring,3.6,Good,No,Debit Card,2-Day Shipping,Yes,Yes,21,Bank Transfer,Quarterly
1356,59,Mid Aged,Male,Shorts,Clothing,91,High Cost,Florida,M,Blue,Summer,3,Good,No,Venmo,2-Day Shipping,Yes,Yes,50,PayPal,Bi-Weekly
1357,49,Mid Aged,Male,Jacket,Outerwear,61,Mid Cost,Indiana,M,Cyan,Spring,4,Good,No,Debit Card,Free Shipping,Yes,Yes,34,Bank Transfer,Annually
1358,24,Adult,Male,Backpack,Accessories,66,Mid Cost,Texas,S,Red,Summer,3.5,Good,No,Venmo,Next Day Air,Yes,Yes,20,Cash,Quarterly
1359,19,Adult,Male,Scarf,Accessories,22,Low cost,Nebraska,XL,Pink,Spring,2.5,Bad,No,Debit Card,Store Pickup,Yes,Yes,25,Venmo,Every 3 Months
1360,27,Adult,Male,Hoodie,Clothing,68,Mid Cost,North Carolina,S,Cyan,Winter,4.3,Excellent,No,Debit Card,Store Pickup,Yes,Yes,26,Bank Transfer,Fortnightly
1361,56,Mid Aged,Male,Skirt,Clothing,43,Mid Cost,Alabama,L,Black,Fall,2.8,Bad,No,Bank Transfer,Express,Yes,Yes,4,Bank Transfer,Annually
1362,49,Mid Aged,Male,Dress,Clothing,32,Low cost,Alabama,M,Beige,Fall,3.7,Good,No,Cash,Next Day Air,Yes,Yes,39,Debit Card,Monthly
1363,41,Mid Aged,Male,Coat,Outerwear,46,Mid Cost,Colorado,M,Gray,Fall,4.3,Excellent,No,Cash,Express,Yes,Yes,29,Cash,Weekly
1364,36,Mid Adult,Male,Blouse,Clothing,90,High Cost,Wisconsin,L,Red,Summer,4,Good,No,Bank Transfer,Express,Yes,Yes,47,PayPal,Quarterly
1365,68,Senior Citizen,Male,Hat,Accessories,75,High Cost,Delaware,L,Yellow,Fall,4.7,Excellent,No,Cash,Express,Yes,Yes,5,Cash,Every 3 Months
1366,28,Adult,Male,Handbag,Accessories,69,Mid Cost,Indiana,M,Magenta,Winter,4.5,Excellent,No,PayPal,Store Pickup,Yes,Yes,18,Bank Transfer,Fortnightly
1367,45,Mid Aged,Male,Belt,Accessories,40,Mid Cost,Iowa,M,Magenta,Fall,3.1,Good,No,Debit Card,Free Shipping,Yes,Yes,10,Credit Card,Fortnightly
1368,60,Mid Aged,Male,Belt,Accessories,63,Mid Cost,Iowa,S,Black,Fall,3.8,Good,No,Venmo,Express,Yes,Yes,25,Cash,Quarterly
1369,21,Adult,Male,Shirt,Clothing,36,Mid Cost,Wisconsin,L,Orange,Summer,4.9,Excellent,No,Venmo,Express,Yes,Yes,2,Cash,Weekly
1370,32,Mid Adult,Male,Shoes,Footwear,75,High Cost,Iowa,M,Green,Winter,3.2,Good,No,Cash,Standard,Yes,Yes,48,Venmo,Fortnightly
1371,27,Adult,Male,Scarf,Accessories,67,Mid Cost,Montana,L,Peach,Summer,2.9,Bad,No,PayPal,2-Day Shipping,Yes,Yes,41,Bank Transfer,Every 3 Months
1372,40,Mid Adult,Male,Pants,Clothing,64,Mid Cost,Mississippi,M,Charcoal,Spring,2.8,Bad,No,PayPal,Store Pickup,Yes,Yes,42,Credit Card,Monthly
1373,64,Senior Citizen,Male,Blouse,Clothing,61,Mid Cost,Michigan,M,Gray,Fall,4,Good,No,Credit Card,2-Day Shipping,Yes,Yes,44,PayPal,Bi-Weekly
1374,18,Adult,Male,Gloves,Accessories,40,Mid Cost,Virginia,L,Turquoise,Winter,2.6,Bad,No,Credit Card,Store Pickup,Yes,Yes,6,Cash,Quarterly
1375,22,Adult,Male,Handbag,Accessories,97,High Cost,New York,M,Red,Fall,2.7,Bad,No,Debit Card,Free Shipping,Yes,Yes,5,Bank Transfer,Quarterly
1376,42,Mid Aged,Male,Sneakers,Footwear,31,Low cost,Maine,L,Brown,Spring,4.1,Excellent,No,Venmo,2-Day Shipping,Yes,Yes,8,Credit Card,Annually
1377,57,Mid Aged,Male,Sandals,Footwear,65,Mid Cost,New Jersey,L,Pink,Spring,5,Excellent,No,Cash,Free Shipping,Yes,Yes,24,PayPal,Annually
1378,33,Mid Adult,Male,Sunglasses,Accessories,54,Mid Cost,Maryland,L,Olive,Spring,3,Good,No,Credit Card,Next Day Air,Yes,Yes,42,Venmo,Monthly
1379,37,Mid Adult,Male,Jacket,Outerwear,49,Mid Cost,Kentucky,XL,Lavender,Fall,3.6,Good,No,PayPal,Free Shipping,Yes,Yes,24,Venmo,Weekly
1380,21,Adult,Male,T-shirt,Clothing,64,Mid Cost,Minnesota,L,Purple,Fall,2.8,Bad,No,Venmo,2-Day Shipping,Yes,Yes,38,Venmo,Bi-Weekly
1381,51,Mid Aged,Male,Sneakers,Footwear,35,Mid Cost,Massachusetts,S,Beige,Winter,4.6,Excellent,No,Bank Transfer,Standard,Yes,Yes,41,Cash,Fortnightly
1382,30,Mid Adult,Male,Shoes,Footwear,86,High Cost,Illinois,L,Green,Winter,2.9,Bad,No,Cash,Standard,Yes,Yes,48,Venmo,Quarterly
1383,68,Senior Citizen,Male,Jacket,Outerwear,55,Mid Cost,Michigan,L,Brown,Winter,4.8,Excellent,No,Venmo,Express,Yes,Yes,16,Bank Transfer,Quarterly
1384,36,Mid Adult,Male,Scarf,Accessories,58,Mid Cost,Wisconsin,M,Beige,Spring,3.3,Good,No,Bank Transfer,Express,Yes,Yes,4,Venmo,Monthly
1385,46,Mid Aged,Male,Sneakers,Footwear,96,High Cost,Alaska,M,Beige,Fall,4.6,Excellent,No,Cash,Standard,Yes,Yes,8,Bank Transfer,Weekly
1386,41,Mid Aged,Male,Jewelry,Accessories,64,Mid Cost,Mississippi,M,Indigo,Fall,2.6,Bad,No,Debit Card,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly
1387,68,Senior Citizen,Male,Jacket,Outerwear,56,Mid Cost,Oregon,M,Silver,Fall,4,Good,No,Bank Transfer,Next Day Air,Yes,Yes,4,Debit Card,Quarterly
1388,21,Adult,Male,Blouse,Clothing,85,High Cost,Maryland,M,Gold,Winter,3.8,Good,No,Credit Card,Standard,Yes,Yes,20,Credit Card,Monthly
1389,62,Senior Citizen,Male,Dress,Clothing,23,Low cost,Arkansas,M,Lavender,Spring,3.9,Good,No,Cash,Express,Yes,Yes,40,Cash,Quarterly
1390,59,Mid Aged,Male,Scarf,Accessories,72,High Cost,Illinois,L,Orange,Fall,2.6,Bad,No,Debit Card,Store Pickup,Yes,Yes,8,Debit Card,Fortnightly
1391,25,Adult,Male,Hat,Accessories,38,Mid Cost,Arkansas,M,Maroon,Summer,4.3,Excellent,No,Venmo,Standard,Yes,Yes,42,Debit Card,Weekly
1392,53,Mid Aged,Male,Blouse,Clothing,29,Low cost,Mississippi,S,White,Winter,3.6,Good,No,Bank Transfer,Express,Yes,Yes,38,Credit Card,Annually
1393,31,Mid Adult,Male,Gloves,Accessories,46,Mid Cost,Arkansas,M,Yellow,Spring,4.2,Excellent,No,Debit Card,Express,Yes,Yes,34,Venmo,Every 3 Months
1394,46,Mid Aged,Male,Gloves,Accessories,58,Mid Cost,Idaho,L,Yellow,Spring,3.9,Good,No,Bank Transfer,Express,Yes,Yes,14,PayPal,Fortnightly
1395,26,Adult,Male,Coat,Outerwear,43,Mid Cost,Iowa,L,Magenta,Fall,4.7,Excellent,No,PayPal,Next Day Air,Yes,Yes,39,Cash,Weekly
1396,47,Mid Aged,Male,Scarf,Accessories,32,Low cost,West Virginia,L,Turquoise,Spring,2.8,Bad,No,Cash,Next Day Air,Yes,Yes,40,PayPal,Bi-Weekly
1397,37,Mid Adult,Male,Pants,Clothing,30,Low cost,Wisconsin,XL,Lavender,Winter,3,Good,No,Cash,Next Day Air,Yes,Yes,49,Debit Card,Monthly
1398,55,Mid Aged,Male,Sunglasses,Accessories,67,Mid Cost,Massachusetts,S,Magenta,Summer,4.7,Excellent,No,Cash,Store Pickup,Yes,Yes,33,PayPal,Annually
1399,30,Mid Adult,Male,Dress,Clothing,45,Mid Cost,Texas,M,Cyan,Summer,2.5,Bad,No,Bank Transfer,Free Shipping,Yes,Yes,25,Credit Card,Weekly
1400,19,Adult,Male,Hat,Accessories,81,High Cost,Nebraska,M,Olive,Winter,3.1,Good,No,Bank Transfer,Store Pickup,Yes,Yes,48,Venmo,Annually
1401,36,Mid Adult,Male,Backpack,Accessories,23,Low cost,Nevada,M,Red,Fall,3.6,Good,No,Venmo,Next Day Air,Yes,Yes,22,Credit Card,Every 3 Months
1402,23,Adult,Male,Sandals,Footwear,59,Mid Cost,Indiana,M,Blue,Fall,3.5,Good,No,Cash,2-Day Shipping,Yes,Yes,1,PayPal,Weekly
1403,62,Senior Citizen,Male,Sunglasses,Accessories,21,Low cost,North Dakota,L,White,Summer,3.1,Good,No,Bank Transfer,Express,Yes,Yes,47,PayPal,Monthly
1404,26,Adult,Male,Backpack,Accessories,20,Low cost,Georgia,M,Peach,Spring,3.6,Good,No,Bank Transfer,Store Pickup,Yes,Yes,20,Credit Card,Bi-Weekly
1405,36,Mid Adult,Male,Jewelry,Accessories,28,Low cost,New Mexico,M,Charcoal,Winter,3.5,Good,No,Venmo,Next Day Air,Yes,Yes,10,Debit Card,Weekly
1406,33,Mid Adult,Male,Socks,Clothing,100,High Cost,New Hampshire,M,Peach,Winter,2.7,Bad,No,Cash,Store Pickup,Yes,Yes,39,Credit Card,Monthly
1407,32,Mid Adult,Male,Shirt,Clothing,46,Mid Cost,Washington,L,Turquoise,Spring,3.6,Good,No,Venmo,Express,Yes,Yes,15,Debit Card,Monthly
1408,56,Mid Aged,Male,Handbag,Accessories,61,Mid Cost,Nevada,XL,Charcoal,Spring,4.5,Excellent,No,Cash,Express,Yes,Yes,11,Credit Card,Annually
1409,58,Mid Aged,Male,Blouse,Clothing,58,Mid Cost,Maine,M,Yellow,Winter,4.1,Excellent,No,Debit Card,Free Shipping,Yes,Yes,38,Venmo,Weekly
1410,34,Mid Adult,Male,Backpack,Accessories,50,Mid Cost,Idaho,M,Blue,Spring,4.2,Excellent,No,Credit Card,Standard,Yes,Yes,41,Cash,Fortnightly
1411,61,Senior Citizen,Male,Hat,Accessories,93,High Cost,Tennessee,M,Purple,Summer,4,Good,No,Venmo,Store Pickup,Yes,Yes,18,Debit Card,Annually
1412,48,Mid Aged,Male,Skirt,Clothing,24,Low cost,Louisiana,L,Green,Summer,2.8,Bad,No,PayPal,Store Pickup,Yes,Yes,13,Venmo,Quarterly
1413,25,Adult,Male,Shorts,Clothing,100,High Cost,Michigan,M,Charcoal,Summer,2.6,Bad,No,Debit Card,2-Day Shipping,Yes,Yes,43,Venmo,Annually
1414,51,Mid Aged,Male,Blouse,Clothing,79,High Cost,New Hampshire,S,Indigo,Fall,2.7,Bad,No,Venmo,Store Pickup,Yes,Yes,12,Bank Transfer,Quarterly
1415,29,Adult,Male,Socks,Clothing,51,Mid Cost,Minnesota,M,Black,Summer,4.5,Excellent,No,Debit Card,Store Pickup,Yes,Yes,3,Credit Card,Bi-Weekly
1416,54,Mid Aged,Male,Belt,Accessories,90,High Cost,Illinois,M,Blue,Winter,3.7,Good,No,Bank Transfer,Free Shipping,Yes,Yes,12,Credit Card,Every 3 Months
1417,48,Mid Aged,Male,Boots,Footwear,56,Mid Cost,Idaho,L,Silver,Summer,3.4,Good,No,PayPal,Free Shipping,Yes,Yes,46,Cash,Quarterly
1418,62,Senior Citizen,Male,Shorts,Clothing,25,Low cost,Montana,S,Brown,Spring,4.6,Excellent,No,Cash,Standard,Yes,Yes,21,Debit Card,Fortnightly
1419,18,Adult,Male,Shirt,Clothing,75,High Cost,Alabama,M,Violet,Summer,4.1,Excellent,No,Bank Transfer,2-Day Shipping,Yes,Yes,23,Venmo,Every 3 Months
1420,43,Mid Aged,Male,Handbag,Accessories,75,High Cost,Montana,M,Orange,Summer,2.6,Bad,No,Debit Card,Free Shipping,Yes,Yes,4,Debit Card,Quarterly
1421,22,Adult,Male,Jeans,Clothing,53,Mid Cost,California,XL,Gray,Summer,4.6,Excellent,No,Cash,Store Pickup,Yes,Yes,45,PayPal,Every 3 Months
1422,68,Senior Citizen,Male,Dress,Clothing,100,High Cost,Pennsylvania,S,Gold,Spring,3,Good,No,Credit Card,Standard,Yes,Yes,24,Bank Transfer,Fortnightly
1423,44,Mid Aged,Male,Dress,Clothing,27,Low cost,Texas,L,Charcoal,Fall,3.4,Good,No,PayPal,Free Shipping,Yes,Yes,3,PayPal,Bi-Weekly
1424,51,Mid Aged,Male,Sandals,Footwear,60,Mid Cost,Michigan,S,Black,Fall,3.5,Good,No,PayPal,Free Shipping,Yes,Yes,12,Venmo,Every 3 Months
1425,66,Senior Citizen,Male,Jacket,Outerwear,23,Low cost,Connecticut,S,Indigo,Fall,3.5,Good,No,Cash,Standard,Yes,Yes,34,Bank Transfer,Every 3 Months
1426,59,Mid Aged,Male,Coat,Outerwear,40,Mid Cost,Wyoming,S,White,Winter,3.7,Good,No,Debit Card,Next Day Air,Yes,Yes,39,Credit Card,Annually
1427,60,Mid Aged,Male,Pants,Clothing,38,Mid Cost,Michigan,M,Yellow,Summer,4.8,Excellent,No,Credit Card,Free Shipping,Yes,Yes,35,PayPal,Every 3 Months
1428,31,Mid Adult,Male,Backpack,Accessories,90,High Cost,South Dakota,S,Orange,Summer,4.9,Excellent,No,PayPal,Store Pickup,Yes,Yes,8,Credit Card,Annually
1429,20,Adult,Male,Blouse,Clothing,97,High Cost,North Dakota,S,Green,Summer,4.9,Excellent,No,Debit Card,Express,Yes,Yes,42,PayPal,Quarterly
1430,24,Adult,Male,Skirt,Clothing,38,Mid Cost,Maryland,L,Gold,Fall,4.7,Excellent,No,Venmo,Standard,Yes,Yes,6,Credit Card,Every 3 Months
1431,48,Mid Aged,Male,Sandals,Footwear,30,Low cost,Michigan,S,Orange,Summer,4.9,Excellent,No,PayPal,Free Shipping,Yes,Yes,3,Credit Card,Fortnightly
1432,39,Mid Adult,Male,Pants,Clothing,88,High Cost,South Dakota,M,Cyan,Fall,2.9,Bad,No,Bank Transfer,Express,Yes,Yes,29,Venmo,Quarterly
1433,34,Mid Adult,Male,Hat,Accessories,33,Low cost,Florida,L,Black,Winter,4.4,Excellent,No,Cash,Express,Yes,Yes,32,Debit Card,Quarterly
1434,70,Senior Citizen,Male,Hoodie,Clothing,60,Mid Cost,Minnesota,L,Yellow,Winter,3.2,Good,No,Venmo,Next Day Air,Yes,Yes,45,Debit Card,Weekly
1435,59,Mid Aged,Male,Sweater,Clothing,64,Mid Cost,New York,L,Maroon,Summer,4.6,Excellent,No,PayPal,Free Shipping,Yes,Yes,21,Debit Card,Bi-Weekly
1436,45,Mid Aged,Male,Scarf,Accessories,95,High Cost,Oregon,XL,Black,Fall,4,Good,No,Debit Card,Standard,Yes,Yes,41,Cash,Weekly
1437,35,Mid Adult,Male,Sneakers,Footwear,83,High Cost,Minnesota,M,Gray,Winter,3.7,Good,No,Venmo,Free Shipping,Yes,Yes,23,PayPal,Fortnightly
1438,69,Senior Citizen,Male,Boots,Footwear,97,High Cost,Montana,XL,Orange,Winter,4.2,Excellent,No,Debit Card,Free Shipping,Yes,Yes,14,Cash,Annually
1439,58,Mid Aged,Male,Coat,Outerwear,38,Mid Cost,Washington,M,Cyan,Spring,2.9,Bad,No,Cash,Standard,Yes,Yes,24,Debit Card,Monthly
1440,25,Adult,Male,Boots,Footwear,48,Mid Cost,New Mexico,M,Magenta,Summer,4.8,Excellent,No,Credit Card,Next Day Air,Yes,Yes,25,Cash,Fortnightly
1441,27,Adult,Male,Sandals,Footwear,76,High Cost,Arizona,M,Pink,Spring,4.4,Excellent,No,Bank Transfer,Standard,Yes,Yes,13,Venmo,Monthly
1442,34,Mid Adult,Male,Pants,Clothing,25,Low cost,Nebraska,S,Turquoise,Summer,3.4,Good,No,Debit Card,Free Shipping,Yes,Yes,3,Venmo,Every 3 Months
1443,53,Mid Aged,Male,Hoodie,Clothing,92,High Cost,Idaho,S,Violet,Spring,2.8,Bad,No,Cash,2-Day Shipping,Yes,Yes,42,Credit Card,Annually
